2.800000000000000000e+01,1.010000000000000000e+02
2.800000000000000000e+01,1.030000000000000000e+02
2.800000000000000000e+01,1.050000000000000000e+02
2.800000000000000000e+01,1.070000000000000000e+02
2.800000000000000000e+01,1.090000000000000000e+02
2.800000000000000000e+01,1.110000000000000000e+02
3.000000000000000000e+01,1.110000000000000000e+02
3.200000000000000000e+01,1.110000000000000000e+02
3.400000000000000000e+01,1.110000000000000000e+02
3.600000000000000000e+01,1.110000000000000000e+02
3.800000000000000000e+01,1.110000000000000000e+02
4.000000000000000000e+01,1.110000000000000000e+02
4.200000000000000000e+01,1.110000000000000000e+02
4.400000000000000000e+01,1.110000000000000000e+02
4.600000000000000000e+01,1.110000000000000000e+02
4.800000000000000000e+01,1.110000000000000000e+02
5.000000000000000000e+01,1.110000000000000000e+02
5.200000000000000000e+01,1.110000000000000000e+02
5.400000000000000000e+01,1.110000000000000000e+02
5.600000000000000000e+01,1.110000000000000000e+02
5.800000000000000000e+01,1.110000000000000000e+02
6.000000000000000000e+01,1.110000000000000000e+02
6.200000000000000000e+01,1.110000000000000000e+02
6.400000000000000000e+01,1.110000000000000000e+02
6.600000000000000000e+01,1.110000000000000000e+02
6.800000000000000000e+01,1.110000000000000000e+02
7.000000000000000000e+01,1.110000000000000000e+02
7.200000000000000000e+01,1.110000000000000000e+02
7.400000000000000000e+01,1.110000000000000000e+02
7.600000000000000000e+01,1.110000000000000000e+02
7.800000000000000000e+01,1.110000000000000000e+02
8.000000000000000000e+01,1.110000000000000000e+02
8.200000000000000000e+01,1.110000000000000000e+02
8.400000000000000000e+01,1.110000000000000000e+02
8.600000000000000000e+01,1.110000000000000000e+02
8.800000000000000000e+01,1.110000000000000000e+02
9.000000000000000000e+01,1.110000000000000000e+02
9.200000000000000000e+01,1.110000000000000000e+02
9.400000000000000000e+01,1.110000000000000000e+02
9.600000000000000000e+01,1.110000000000000000e+02
9.800000000000000000e+01,1.110000000000000000e+02
1.000000000000000000e+02,1.110000000000000000e+02
1.020000000000000000e+02,1.110000000000000000e+02
1.040000000000000000e+02,1.110000000000000000e+02
1.060000000000000000e+02,1.110000000000000000e+02
1.080000000000000000e+02,1.110000000000000000e+02
1.100000000000000000e+02,1.110000000000000000e+02
1.110000000000000000e+02,1.100000000000000000e+02
1.110000000000000000e+02,1.080000000000000000e+02
1.110000000000000000e+02,1.060000000000000000e+02
1.110000000000000000e+02,1.040000000000000000e+02
1.110000000000000000e+02,1.020000000000000000e+02
1.110000000000000000e+02,1.000000000000000000e+02
1.110000000000000000e+02,9.800000000000000000e+01
1.110000000000000000e+02,9.600000000000000000e+01
1.110000000000000000e+02,9.400000000000000000e+01
1.110000000000000000e+02,9.200000000000000000e+01
1.110000000000000000e+02,9.000000000000000000e+01
1.110000000000000000e+02,8.800000000000000000e+01
1.110000000000000000e+02,8.600000000000000000e+01
1.110000000000000000e+02,8.400000000000000000e+01
1.110000000000000000e+02,8.200000000000000000e+01
1.110000000000000000e+02,8.000000000000000000e+01
1.110000000000000000e+02,7.800000000000000000e+01
1.110000000000000000e+02,7.600000000000000000e+01
1.110000000000000000e+02,7.400000000000000000e+01
1.110000000000000000e+02,7.200000000000000000e+01
1.110000000000000000e+02,7.000000000000000000e+01
1.110000000000000000e+02,6.800000000000000000e+01
1.110000000000000000e+02,6.600000000000000000e+01
1.110000000000000000e+02,6.400000000000000000e+01
1.110000000000000000e+02,6.200000000000000000e+01
1.110000000000000000e+02,6.000000000000000000e+01
1.110000000000000000e+02,5.800000000000000000e+01
1.110000000000000000e+02,5.600000000000000000e+01
1.110000000000000000e+02,5.400000000000000000e+01
1.110000000000000000e+02,5.200000000000000000e+01
1.110000000000000000e+02,5.000000000000000000e+01
1.110000000000000000e+02,4.800000000000000000e+01
1.110000000000000000e+02,4.600000000000000000e+01
1.110000000000000000e+02,4.400000000000000000e+01
1.110000000000000000e+02,4.200000000000000000e+01
1.110000000000000000e+02,4.000000000000000000e+01
1.110000000000000000e+02,3.800000000000000000e+01
1.110000000000000000e+02,3.600000000000000000e+01
1.110000000000000000e+02,3.400000000000000000e+01
1.110000000000000000e+02,3.200000000000000000e+01
1.110000000000000000e+02,3.000000000000000000e+01
1.110000000000000000e+02,2.800000000000000000e+01
1.090000000000000000e+02,2.800000000000000000e+01
1.070000000000000000e+02,2.800000000000000000e+01
1.050000000000000000e+02,2.800000000000000000e+01
1.030000000000000000e+02,2.800000000000000000e+01
1.010000000000000000e+02,2.800000000000000000e+01
9.900000000000000000e+01,2.800000000000000000e+01
9.900000000000000000e+01,2.800000000000000000e+01
9.900000000000000000e+01,2.800000000000000000e+01
9.900000000000000000e+01,2.800000000000000000e+01
9.900000000000000000e+01,2.800000000000000000e+01
9.900000000000000000e+01,2.800000000000000000e+01
